FlightDate,Airline,Origin,Dest,CRSDepTime,CRSArrTime,Distance,DepDelayMinutes,DepDel15,DepartureDelayGroups,TaxiOut,AirTime,ArrDelayMinutes
2022-01-05,Southwest Airlines Co.,OGG,SMF,1630,2335,2404.0,0.0,0.0,-1.0,9.0,283.0,0.0
2022-04-08,Southwest Airlines Co.,TPA,MCI,2115,2305,1048.0,2#0.0,1.0,1.0,8.0,147.0,8.0
2022-04-19,Delta Air Lines Inc.,ATL,SAV,1510,1610,214.0,73.0,1.0,4.0,14.0,43.0,77.0
2022-05-08,JetBlue Airways,MCO,JFK,600,836,944.0,0.0,0.0,-1.0,13.0,131.0,0.0
2022-04-26,United Air Lines Inc.,SEA,EWR,720,1550,2402.0,0.0,0.0,-1.0,16.0,269.0,0.0
2022-06-18,SkyWest Airlines Inc.,ORD,DTW,2107,2337,235.0,9.0,0.0,0.0,21.0,53.0,1.0
2022-06-24,SkyWest Airlines Inc.,PHX,SAF,840,1106,370.##0,0.0,0.0,-1.0,26.0,48.0,0.0
2022-07-29,Southwest Airlines Co.,CVG,MDW,1910,1920,249.0,4.0,0.0,0.0,8.0,45.0,0.0
2022-04-24,United Air Lines Inc.,ORD,TPA,1757,2145,1011.0,0.0,0.0,-1.0,17.0,136.0,0.0
2022-01-29,Southwest Airlines Co.,HOU,MDW,2045,2305,937.0,0.0,0.0,-1.0,9.0,122.0,0.0
2022-07-27,Comair Inc.,ALB,PHL,629,740,212.0,0.0,0.0,-1.0,17.0,47.0,0.0
2022-07-29,United Air Lines Inc.,ORD,BUF,1430,1709,473.0,0.0,0.0,-1.0,13.0,61.0,0.0
2022-01-16,SkyWest Airlines Inc.,ASE,DFW,1629,1944,701.0,0.0,0.0,-1.0,12.0,91.0,0.0
2022-03-31,Spirit Air Lines,BNA,FLL,1617,1927,793.0,1|04.0,1.0,6.0,10.0,110.0,115.0
2022-04-11,Republic Airlines,LGA,GSO,2115,2301,461.0,0.0,0.0,-1.0,24.0,76.0,0.0
2022-03-18,SkyWest Airlines Inc.,SAN,SFO,1020,1152,447.0,0.0,0.0,-1.0,18.0,69.0,0.0
2022-05-07,Delta Air Lines Inc.,AUS,SEA,615,837,1770.0,"1,,.0",0.0,0.0,17.0,235.0,0.0
2022-01-02,Endeavor Air Inc.,TVC,DTW,1043,1204,207.0,26.0,1.0,1.0,31.0,39.0,35.0
2022-02-05,Frontier Airlines Inc.,AUS,DEN,1243,1405,775.0,0.0,0.0,-1.0,16.0,106.0,0.0
2022-05-11,SkyWest Airlines Inc.,ABR,MSP,645,754,257.0,0.0,0.0,-1.0,15.0,44.0,0.0
2022-06-01,Envoy Air,SDF,ORD,1155,1226,286.0,0.0,0.0,-1.0,9.0,59.0,0.0
2022-01-23,Air Wisconsin Airlines Corp,ORD,DAY,1957,2220,"24,0.0",25.0,1.0,1.0,17.0,42.0,7.0
2022-02-27,Comair Inc.,JAX,DCA,1203,1358,634.0,0.0,0.0,-1.0,20.0,80.0,0.0
2022-03-14,Frontier Airlines Inc.,DEN,DFW,2000,2256,641.0,101.0,1.0,6.0,22.0,85.0,102.0
2022-03-13,JetBlue Airways,BOS,RSW,1759,2142,1##249.0,51.0,1.0,3.0,"1#,3.0",194.0,40.0
2022-02-11,Endeavor Air Inc.,CVG,MSP,705,817,596.0,0.0,0.0,-1.0,13.0,93.0,0.0
2022-01-06,Republic Airlines,BOS,CVG,1732,2010,752.0,93.0,1.0,6.0,23.0,126.0,98.0
2022-07-31,SkyWest Airlines Inc.,SFO,MSO,1214,1542,769.0,0.0,0.0,-1.0,28.0,103.0,0.0
2022-02-15,American Airlines Inc.,SFO,CLT,2330,720,2296.0,0.0,0.0,-1.0,12.0,257.0,0.0
2022-04-25,Delta Air Lines Inc.,ATL,IAH,1010,1130,689.0,3.0,0.0,0.0,24.0,104.0,0.0
2022-03-04,Comair Inc.,GSP,DCA,1547,1717,396.0,75.0,1.0,5.0,16.0,68.0,79.0
2022-02-05,"GoJet Airlines, LLC d/b/a United Express",ORD,FNT,1345,1553,223.0,0#.0,0.0,-1.0,25.0,39.0,1.0
2022-01-14,Spirit Air Lines,RSW,BDL,1010,1257,1180.0,0.0,0.0,-1.0,26.0,160.0,12.0
2022-06-25,American Airlines Inc.,RDU,DFW,1338,1536,1061.0,0.0,0.0,0.0,10.0,137.0,0.0
2022-03-01,American Airlines Inc.,LAX,PHX,614,831,370.0,0.0,0.0,-1.0,14.0,58.0,0.0
2022-05-27,Delta Air Lines Inc.,ATL,LAX,2135,2330,1947.0,38.0,1.0,2.0,18.0,240.0,11.0
2022-03-10,JetBlue Airways,BDL,SJU,2000,46,1666.0,9|.0,0.0,0.0,"1,#2.0",208.0,7.0
2022-05-25,Horizon Air,PAE,SFO,700,905,710.0,"0,.0",0.0,-1.0,14.0,110.0,0.0
2022-02-23,Delta Air Lines Inc.,LAS,CVG,2230,502,1678.0,0.0,0.0,-2.0,14.0,175.0,0.0
2022-06-04,United Air Lines Inc.,DEN,BWI,1748,2321,1491.0,50.0,1.0,3.0,9.0,185.0,38.0
2022-07-15,American Airlines Inc.,ELP,DFW,743,1030,551.0,0.0,0.0,-1.0,15.0,82.0,0.0
2022-01-08,Frontier Airlines Inc.,BUF,MCO,1110,1406,1011.0,13.0,0.0,0.0,14.0,137.0,1.0
2022-05-25,Delta Air Lines Inc.,ATL,ORF,2235,14,"51|,6.0",40.0,1.0,2.0,13.0,72.0,31.0
2022-05-19,Allegiant Air,HOU,AZA,1407,1440,998.0,11.0,0.0,0.0,12.0,131.0,8.0
2022-06-19,American Airlines Inc.,CLT,SJU,1105,1449,1475.0,22.0,1.0,1.0,20.0,186.0,9.0
2022-04-29,United Air Lines Inc.,EWR,LAX,1700,1958,2454.0,4.0,0.0,0.0,22.0,313.0,0.0
2022-05-18,Comair Inc.,PHL,CHS,820,1010,550.0,0.0,0.0,-1.0,15.0,81.0,0.0
2022-07-27,JetBlue Airways,TPA,BOS,1523,1840,1185.0,103.0,1.0,6.0,15.0,183.0,110.0
2022-04-24,Delta Air Lines Inc.,ATL,ABQ,1414,1535,1269.0,0.0,0.0,-1.0,8.0,181.0,0.0
2022-05-05,SkyWest Airlines Inc.,LAX,STS,1155,1330,400.0,0.0,0.0,-1.0,26.0,70.0,0.0
2022-07-27,Horizon Air,PDX,OAK,805,951,543.0,0.0,0.0,-1.0,11.0,84.0,0.0
2022-06-05,Southwest Airlines Co.,LGB,PHX,1840,2000,355.0,56.0,1.0,3.0,10.0,56.0,48.0
2022-07-31,Southwest Airlines Co.,OKC,MDW,545,740,691.0,31.0,1.0,2.0,8.0,91.0,18.0
2022-06-01,Horizon Air,SEA,ALW,2255,2355,213.0,35.0,1.0,2.0,11.0,42.0,33.0
2022-05-28,Alaska Airlines Inc.,SEA,CMH,2250,615,2016.0,0.0,0.0,-1.0,21.0,249.0,2.0
2022-04-09,American Airlines Inc.,PHL,MIA,620,915,1013.0,0.0,0.0,-1.0,12.0,152.0,0.0
2022-06-02,United Air Lines Inc.,IAD,SEA,1725,2018,2306.0,82.0,1.0,5.0,25.0,314.0,75.0
2022-05-06,Mesa Airlines Inc.,FSD,DFW,723,944,73#7.0,0.0,0.0,-1.0,13.0,102.0,0.0
2022-02-25,American Airlines Inc.,SAT,DFW,916,1030,247.0,0.0,0.0,-1.0,10.0,39.0,2.0
2022-07-21,Republic Airlines,EWR,BTV,1319,1434,266.0,"2|,8.0",1.0,1.0,73.0,69.0,99.0
2022-02-09,Frontier Airlines Inc.,PHX,DEN,1315,1505,602.0,0.0,0.0,-1.0,11.0,82.0,0.0
2022-01-15,Endeavor Air Inc.,TYS,DTW,730,915,443.0,0.0,0.0,-1.0,12.0,70.0,0.0
2022-02-25,United Air Lines Inc.,MSY,IAD,1745,2104,955.0,0.0,0.0,0.0,8.0,114.0,0.0
2022-07-01,American Airlines Inc.,DFW,FAT,945,1101,1313.0,0.|0,0.0,-1.0,11.0,173.0,0.0
2022-01-23,Air Wisconsin Airlines Corp,MLI,ORD,1712,1824,139.0,13.0,0.0,0.0,10.0,36.0,8.0
2022-02-17,Comair Inc.,CLT,HSV,2255,2340,3|#33.0,35.0,1.0,2.0,18.0,67.0,19.0
2022-01-26,Spirit Air Lines,LAS,SAN,600,710,25|8.0,0.0,0.0,-1.0,15.0,44.0,0.0
2022-07-31,Delta Air Lines Inc.,HSV,ATL,515,708,151.0,0.0,0.0,-1.0,10.0,29.0,0.0
2022-06-06,Alaska Airlines Inc.,SEA,ANC,1705,1939,1448.0,0.0,0.0,0.0,24.0,180.0,0.0
2022-05-18,Southwest Airlines Co.,DEN,OKC,1145,1420,495.0,38.0,1.0,2.0,15.0,71.0,33.0
2022-01-02,JetBlue Airways,SYR,MCO,1631,1933,1053.0,82.0,1.0,5.0,84.0,176.0,165.0
2022-07-06,Mesa Airlines Inc.,DFW,CRP,1635,1755,354.0,54.0,1.0,3.0,20.0,55.0,53.0
2022-01-20,Delta Air Lines Inc.,SNA,SEA,740,1045,978.0,0.0,0.0,-1.0,"1,0.0",152.0,0.0
2022-01-11,Envoy Air,DFW,ABI,1433,1528,158.0,16.0,1.0,1.0,25.#0,33.0,23.0
2022-01-12,Republic Airlines,ORD,IND,1755,2009,177.0,"0,,.0",0.0,-1.0,22.0,32.0,0.0
2022-05-05,Hawaiian Airlines Inc.,HNL,KOA,642,727,163.0,0.0,0.0,-1.0,10.0,28.0,0.0
2022-07-14,Envoy Air,TPA,MIA,1534,1639,204.0,0.0,0.0,-1.0,11.0,58.0,3.0
2022-07-08,Endeavor Air Inc.,LGA,ROC,2129,2249,254.0,43.0,1.0,2.0,15.0,43.0,25.0
2022-06-12,SkyWest Airlines Inc.,PHX,MFR,2010,2230,854.0,0.0,0.0,-1.0,27.0,123.0,11.0
2022-05-07,Envoy Air,AUS,ORD,1745,2034,977.0,0.0,0.0,-1.0,11.0,136.0,5.0
2022-03-07,Republic Airlines,BOS,DCA,2110,2258,399.0,64.0,1.0,4.0,16.0,89.0,84.0
2022-04-08,Envoy Air,MOB,DFW,1344,1539,539.0,0.0,0.0,-1.0,25.0,101.0,25.0
2022-07-20,Southwest Airlines Co.,SAT,DEN,605,715,794.0,0.0,0.0,-1.0,12.0,104.0,0.0
2022-06-07,JetBlue Airways,MCO,EWR,1905,2157,937.0,0.0,0.0,-1.0,26.0,148.0,3.0
2022-06-15,Endeavor Air Inc.,LGA,MEM,1929,2131,963.0,0.0,0.0,-1.0,17.0,126.0,0.0
2022-06-20,United Air Lines Inc.,BOS,DEN,843,1113,1754.0,2.0,0.0,0.0,16.0,227.0,0.0
2022-07-03,Delta Air Lines Inc.,RSW,BOS,1550,1905,1249.0,0.0,0.0,-1.0,12.0,164.0,0.0
2022-07-26,SkyWest Airlines Inc.,SLC,RNO,2259,2332,422.0,0.0,0.0,0.0,21.0,70.0,2.0
2022-01-27,Southwest Airlines Co.,ELP,PHX,1500,1625,347.0,"14.,0",0.0,0.0,9.#0,58.0,3.0
2022-05-24,SkyWest Airlines Inc.,STL,IAH,1110,1334,667.0,0.0,0.0,-1.0,11.0,134.0,16.0
2022-04-09,Southwest Airlines Co.,DEN,SAN,705,830,8|53.0,0.0,0.0,-1.0,14.0,121.0,0.0
2022-07-12,JetBlue Airways,MCO,SJU,1615,1912,1189.0,0.0,0.0,-1.0,11.0,153.0,0.0
2022-07-20,Southwest Airlines Co.,MCI,MSY,1025,1215,"689.,0",0.0,0.0,-1.0,10.0,88.0,0.0
2022-06-17,Delta Air Lines Inc.,JFK,MSY,800,1012,1182.0,0.|0,0.0,-1.0,19.0,153.0,0.0
2022-01-07,Republic Airlines,ORD,DCA,1935,2241,612.0,58.0,1.0,3.0,25.0,78.0,39.0
2022-06-17,Comair Inc.,CLT,ORF,710,826,290.0,0.0,0.0,-1.0,15|#.0,49.0,0.0
2022-07-10,Delta Air Lines Inc.,ATL,BOS,1615,1855,946.0,0.0,0.0,-1.0,12.0,114.0,0.0
2022-06-02,Southwest Airlines Co.,BNA,SAV,1430,1700,4#|17.0,0.0,0.0,-1.0,13.0,93.0,17.0
2022-06-19,JetBlue Airways,LAX,JFK,1125,2002,2475.0,0.0,0.0,-1.0,17.0,298.0,0.0
2022-02-16,SkyWest Airlines Inc.,BZN,SFO,1500,1639,"807,|.0",10.0,0.0,0.0,26.0,111.0,0.0
2022-02-18,Alaska Airlines Inc.,SEA,ANC,1900,2147,1448.0,1.0,0.0,0.0,"1,,8.0",197.0,0.0
2022-02-15,SkyWest Airlines Inc.,ORD,ATL,1755,2102,606.0,0.0,0.0,-1.0,17.0,86.0,0.0
2022-04-17,American Airlines Inc.,DFW,ILM,1950,2326,11|06.0,6.0,0.0,0.0,11.0,133.0,0.0
2022-02-11,Comair Inc.,CLT,GNV,1255,1427,388.0,0.0,0.0,-1.0,32.0,63.0,1.0
2022-01-21,American Airlines Inc.,PHX,SFO,1522,1631,651.0,0.0,0.0,-1.0,14.0,93.0,0.0
2022-01-31,Delta Air Lines Inc.,SAN,ATL,2227,521,1892.0,0.0,0.0,-2.0,22.0,201.0,0.0
2022-06-07,Southwest Airlines Co.,BUR,SMF,825,940,358.0,0.0,0.0,-1.0,10.0,54.0,0.0
2022-05-22,United Air Lines Inc.,GRR,ORD,545,548,137.0,0.0,0.0,0.0,1##1.0,29.0,0.0
2022-05-21,"Commutair Aka Champlain Enterprises, Inc.",HLN,DEN,1425,1631,594.0,0.0,0.0,-1.0,11.0,88.0,0.0
2022-06-15,SkyWest Airlines Inc.,ORD,ASE,1939,2130,1013.0,0.0,0.0,-1.0,17.0,165.0,12.0
2022-05-14,SkyWest Airlines Inc.,SLC,LGB,1520,1617,588.0,0.0,0.0,-1.0,13.0,90.0,0.0
2022-06-27,Southwest Airlines Co.,SAN,DAL,1810,2305,1182.0,30.0,1.0,2.0,10.0,150.0,20.0
2022-06-17,Southwest Airlines Co.,MDW,MCI,505,625,405.0,"0,,.0",0.0,-1.0,1#5.0,64.0,0.0
2022-02-26,Mesa Airlines Inc.,LGA,IAH,1715,2044,"1#,416.0","0,.0",0.0,-1.0,11.0,231.0,0.0
2022-03-18,Comair Inc.,DCA,BGR,2200,2349,590.0,26.0,1.0,1.0,21.0,77.0,22.0
2022-04-11,Southwest Airlines Co.,MDW,MSP,1700,1825,349.0,39.0,1.0,2.0,7.0,58.0,26.0
2022-07-16,JetBlue Airways,DEN,BOS,2340,528,1754.0,0.0,0.0,0.0,14.0,201.0,0.0
2022-05-10,"GoJet Airlines, LLC d/b/a United Express",SCE,EWR,1826,1930,193.0,10.0,0.0,0.0,17|.0,38.0,21.0
2022-05-02,Delta Air Lines Inc.,BNA,ATL,530,737,214.0,0.0,0.0,0.0,10.0,41.0,0.0
2022-07-07,American Airlines Inc.,CLT,SAN,1112,1304,2077.0,13.0,0.0,0.0,14.0,257.0,0.0
2022-03-31,Allegiant Air,BLV,JAX,1730,2018,723.0,130.0,1.0,8.0,14.0,95.0,137.0
2022-06-04,United Air Lines Inc.,IAH,CLE,1433,1818,1091.0,32.0,1.0,2.0,13.0,132.0,17.0
2022-07-22,Delta Air Lines Inc.,TPA,MSP,1809,2035,1306|.0,8.0,0.0,0.0,11.0,172.0,0.0
2022-07-08,American Airlines Inc.,TPA,PHL,1205,1439,920.0,0.0,0.0,-1.0,11.0,125.0,0.0
2022-01-09,Southwest Airlines Co.,DCA,ATL,615,815,547.0,0.0,0.0,-1.0,16.0,88.0,0.0
2022-03-12,Delta Air Lines Inc.,ATL,RSW,1510,1648,51|#5.0,11#0.0,1.0,7.0,14.0,79.0,151.0
2022-01-03,Endeavor Air Inc.,DTW,TVC,2250,2359,207.0,0.0,0.0,-1.0,72.0,44.0,48.0
2022-06-20,Endeavor Air Inc.,CLT,LGA,700,859,544.0,0.0,0.0,-1.0,12.0,83.0,0.0
2022-07-12,Republic Airlines,EWR,BGR,910,1048,393.0,0.0,0.0,-1.0,46.0,55.0,1.0
2022-05-05,American Airlines Inc.,JAX,DFW,1115,1258,918.0,31.0,1.0,2.0,23.0,178.0,79.0
2022-05-28,JetBlue Airways,MCO,HPN,1020,1305,972.0,0.0,0.0,-1.0,15.0,134.0,0.0
2022-05-27,SkyWest Airlines Inc.,ORD,DSM,910,1034,299.0,0.0,0.0,0.0,27.0,48.0,0.0
2022-02-11,Allegiant Air,SYR,PIE,1829,2135,1111.0,0.0,0.0,-2.0,12.0,166.0,0.0
2022-03-25,Southwest Airlines Co.,OKC,PHX,1940,2005,833.0,0.0,0.0,0.0,11.0,116.0,0.0
2022-06-13,Southwest Airlines Co.,ATL,PHL,930,1135,666.0,4.0,0.0,0.0,10.0,99.0,0.0
2022-01-02,Delta Air Lines Inc.,ATL,DEN,810,934,11|#99.0,1.0,0.0,0.0,23.0,167.0,8.0
2022-07-08,Spirit Air Lines,ORD,LAS,2129,2329,1514.0,0.0,0.0,-1.0,"1,,5.0",201.0,0.0
2022-06-09,Delta Air Lines Inc.,AUS,SEA,600,825,1770.0,0.0,0.0,-1.0,13.0,241.0,0.0
2022-07-07,Comair Inc.,DCA,ATL,615,807,547.0,0.0,0.0,-1.0,19.0,77.0,0.0
2022-01-09,Capital Cargo International,ALB,PHL,732,850,212.0,"319.,#0",1.0,12.0,76.0,54.0,381.0
2022-03-21,"GoJet Airlines, LLC d/b/a United Express",DCA,EWR,1500,1636,199.0,2.0,0.0,0.0,72.0,46.0,30.0
2022-02-22,JetBlue Airways,DCA,MCO,700,935,759.0,0.0,0.0,-1.0,15.0,106.0,0.0
2022-06-04,Comair Inc.,DCA,CLE,2200,2324,310.0,0.0,0.0,-1.0,15.0,57.0,0.0
2022-01-27,JetBlue Airways,JFK,RSW,1430,1751,1074.0,22.0,1.0,1.0,23.0,161.0,36.0
2022-04-11,Endeavor Air Inc.,SHV,ATL,600,845,551.0,14.0,0.0,0.0,13.0,85.0,17.0
2022-05-06,Southwest Airlines Co.,DEN,LAS,2225,2315,628.0,25.0,1.0,1.0,"8#,.0",92.0,19.0
2022-03-05,SkyWest Airlines Inc.,DTW,ORF,2150,2347,529.0,0.0,0.0,-1.0,20.0,73.0,0.0
2022-07-21,Southwest Airlines Co.,MCO,SJU,820,1115,1189.0,0.0,0.0,-1.0,10.0,153.0,0.0
2022-01-18,Comair Inc.,CLT,CRW,1621,1734,221.0,0.0,0.0,-1.0,35.0,42.0,0.0
2022-04-27,Envoy Air,BHM,ORD,1211,1425,"5,,83.0",4.0,0.0,0.0,11.0,105.0,2.0
2022-05-24,Delta Air Lines Inc.,ATL,SNA,956,1137,1919|#.0,0.0,0.0,0.0,17.0,242.0,0.0
2022-01-11,United Air Lines Inc.,LAX,CLE,1306,2034,2052.0,0.0,0.0,-1.0,15.0,247.0,0.0
2022-03-03,"GoJet Airlines, LLC d/b/a United Express",STL,ORD,1300,1426,258.0,0.0,0.0,-1.0,"12,,.0",48.0,0.0
2022-05-28,Comair Inc.,CLT,CAK,1823,1959,394.0,3.0,0.0,0.0,26.0,58.0,0.0
2022-01-04,Envoy Air,MFE,DFW,1606,1749,469.|0,0.0,0.0,-1.0,10.0,77.0,0.0
2022-03-30,American Airlines Inc.,PBI,CLT,1744,1945,590|.0,0.0,0.0,0.0,11.0,98.0,0.0
2022-06-28,American Airlines Inc.,ORD,EWR,1610,1911,719.0,90.0,1.0,6.0,15.0,89.0,89.0
2022-07-22,SkyWest Airlines Inc.,GRB,MSP,1201,1309,252.0,0.0,0.0,-1.0,10.0,45.0,0.0
2022-06-03,Southwest Airlines Co.,SJC,SEA,635,900,696.0,0.0,0.0,-1.0,13.0,102.0,0.0
2022-02-03,SkyWest Airlines Inc.,FLG,PHX,1936,2038,119.0,0.0,0.0,-1.0,17.0,29.0,0.0
2022-01-08,SkyWest Airlines Inc.,GTF,DEN,655,903,623.0,6.|0,0.0,0.0,34.0,86.0,7.0
2022-05-02,SkyWest Airlines Inc.,ORD,ICT,1950,2153,588.#|0,0.0,0.0,-1.0,16.0,107.0,3.0
2022-05-27,Alaska Airlines Inc.,SEA,DCA,1355,2159,2329.0,18.||0,1.0,1.0,22.0,289.0,30.0
2022-02-03,American Airlines Inc.,JAX,MIA,758,916,335.0,2.0,0.0,0.0,11.0,57.0,0.0
2022-06-29,Republic Airlines,IND,BOS,900,1112,818.0,0.0,0.0,-1.0,11.0,108.0,0.0
2022-05-16,Delta Air Lines Inc.,PVD,ATL,625,902,903.0,7.0,0.0,0.0,10.||0,125.0,0.0
2022-07-30,JetBlue Airways,JFK,RDU,2200,2341,427.0,10.|#0,0.0,0.0,18.0,71.0,7.0
2022-06-04,American Airlines Inc.,RNO,PHX,600,748,601.0,0.0,0.0,-1.0,13.0,79.0,0.0
2022-04-21,United Air Lines Inc.,MSN,ORD,645,745,109.0,0.0,0.0,-1.0,20.0,35.0,0.0
2022-07-26,Southwest Airlines Co.,MDW,HOU,2115,2345,937.0,"51.,0",1.0,3.0,10.0,117.0,34.0
2022-05-13,Endeavor Air Inc.,DTW,TYS,2100,2232,443.0,0.0,0.0,-1.0,22.0,61.0,0.0
2022-07-07,JetBlue Airways,JFK,DTW,855,1055,50|9.0,0.0,0.0,-1.0,57.0,86.0,24.0
2022-05-29,Southwest Airlines Co.,ATL,MCI,1940,2050,692.0,0.0,0.0,0.0,9.0,99.0,0.0
2022-01-11,Capital Cargo International,PHL,BTV,950,1135,335.0,0.0,0.0,-1.0,30.0,66.0,0.0
2022-01-07,Allegiant Air,SNA,AZA,1938,2153,360.|#0,14.|0,0.0,0.0,14.0,53.0,10.0
2022-03-14,Spirit Air Lines,MCO,IAH,1410,1553,854.0,0.0,0.0,0.0,14.0,143.0,2.0
2022-06-29,SkyWest Airlines Inc.,SEA,PHX,500,802,"1,107.0",0.0,0.0,-1.0,12.0,148.0,0.0
2022-05-20,Southwest Airlines Co.,IAD,MDW,1305,1405,577.0,7.0,0.0,0.0,16.0,86.0,0.0
2022-07-17,SkyWest Airlines Inc.,SEA,PHX,820,1121,1107.0,4.0,0.0,0.0,28.0,159.0,16.0
2022-05-28,Southwest Airlines Co.,PNS,BNA,625,750,391.0,28.0,1.0,1.0,7.0,60.0,15.0
2022-02-21,Southwest Airlines Co.,DEN,SNA,1535,1705,846.0,9.0,0.0,0.0,9.0,134.0,5.0
2022-06-01,SkyWest Airlines Inc.,MSP,MSN,900,1007,228.0,0.0,0.0,-1.0,23.0,41.0,2.0
2022-04-11,Envoy Air,LIT,MIA,610,940,941.0,14.0,0.0,0.0,14.0,118.0,1.0
2022-03-01,Envoy Air,BOS,ORD,1645,1852,"867,#.0",0.0,0.0,0.0,14.0,146.0,0.0
2022-05-24,JetBlue Airways,BOS,EWR,1815,1954,200.0,0.0,0.0,-1.0,13.0,51.0,0.0
2022-06-27,Air Wisconsin Airlines Corp,ORD,AVL,853,1148,536.0,0.0,0.0,-1.0,34.0,81.0,0.0
2022-01-19,"Commutair Aka Champlain Enterprises, Inc.",TYS,IAD,800,942,420.0,0.0,0.0,0.0,29.0,69.0,4.0
2022-02-08,JetBlue Airways,JFK,CHS,1359,1617,636.0,0.0,0.0,-1.0,19.0,132.0,18.0
2022-04-18,Endeavor Air Inc.,CHA,DTW,1501,1652,505.0,0.0,0.0,-1.0,16.0,81.0,0.0
2022-07-07,SkyWest Airlines Inc.,SFO,LAX,730,917,337.0,0.0,0.0,-1.0,11.0,56.0,0.0
2022-04-23,American Airlines Inc.,ORD,MSY,1005,1223,836.0,0.0,0.0,-1.0,14.0,118.0,0.0
2022-05-23,Southwest Airlines Co.,SNA,LAS,1900,2005,226.0,38.0,1.0,2.0,7.0,41.0,27.0
2022-03-23,American Airlines Inc.,STT,JFK,1314,1729,1623.0,0.0,0.0,-1.0,8.0,232.0,0.0
2022-04-22,American Airlines Inc.,PHL,ORD,1707,1835,678.0,0.0,0.0,-1.0,15.0,116.0,9.0
2022-07-22,Southwest Airlines Co.,BUF,BWI,1835,1940,"2,#81.0",0.0,0.0,-1.0,7.0,49.0,0.0
2022-02-24,Allegiant Air,AZA,TUL,800,1120,918.0,0.0,0.0,-1.0,23.0,104.0,0.0
2022-02-21,SkyWest Airlines Inc.,DEN,SDF,1835,2323,1024.0,10.0,0.0,0.0,46.0,123.0,32.0
2022-07-30,Envoy Air,DFW,HSV,2135,2323,6#03.0,6.0,0.0,0.0,16.0,84.0,2.0
2022-06-10,American Airlines Inc.,MSN,CLT,1734,2045,708.0,105.0,1.0,7.0,16.0,94.0,92.0
2022-03-23,Southwest Airlines Co.,PHX,SAN,1740,1850,304.0,0.0,0.0,-1.0,7.0,48.0,0.0
2022-07-04,American Airlines Inc.,AUS,BOS,910,1411,1698.0,22.0,1.0,1.0,12.0,217.0,16.0
2022-04-11,American Airlines Inc.,PHX,DCA,840,1559,1979.0,2.0,0.0,0.0,21.0,240.0,9.0
2022-06-21,American Airlines Inc.,TUS,DFW,1533,1955,813.0,0.0,0.0,-1.0,14.0,110.0,0.0
2022-02-11,Air Wisconsin Airlines Corp,DSM,ORD,1058,1235,299.0,7.0,0.0,0.0,18.0,54.0,0.0
2022-06-15,Endeavor Air Inc.,ATL,GPT,855,914,352.0,0.0,0.0,-1.0,12.0,53.0,0.0
2022-03-31,United Air Lines Inc.,IAD,BDL,2223,2351,326.0,47.0,1.0,3.0,27.0,59.0,50.0
2022-01-17,United Air Lines Inc.,RDU,EWR,1430,1609,416.0,3.0,0.0,0.0,16.0,69.0,0.0
2022-04-25,Delta Air Lines Inc.,MSP,GEG,1158,1307,1175.0,42.0,1.0,2.0,22.0,160.0,41.0
2022-01-07,Delta Air Lines Inc.,ATL,CLE,2253,35,554.0,0.0,0.0,-1.0,18.0,80.0,4.0
2022-02-17,Southwest Airlines Co.,LAX,DAL,1420,1910,1246.0,6.0,0.0,0.0,9.0,155.0,4.0
2022-05-24,Comair Inc.,CLT,BTR,1454,1606,675.0,0.0,0.0,-1.0,1|9.0,96.0,0.0
2022-04-11,Delta Air Lines Inc.,ABQ,ATL,1133,1632,12|69.0,0.0,0.0,0.0,11|.0,149.0,0.0
2022-06-13,Delta Air Lines Inc.,ATL,PDX,1555,1800,2172.0,6.0,0.0,0.0,16.0,266.0,0.0
2022-07-30,SkyWest Airlines Inc.,LAX,MRY,833,956,266.0,0.0,0.0,-1.0,21.0,43.0,0.0
2022-03-19,Delta Air Lines Inc.,MCO,JFK,650,930,944.0,"6.|,0",0.0,0.0,12.0,119.0,0.0
2022-01-18,American Airlines Inc.,ORD,DFW,512,750,801.0,0.0,0.0,-1.0,13.0,120.0,0.0
2022-03-23,United Air Lines Inc.,MCO,EWR,1440,1730,937.0,5.0,0.0,0.0,13.0,129.0,0.0
2022-03-21,Hawaiian Airlines Inc.,LIH,HNL,658,733,102.0,7.0,0.0,0.0,8.0,22.0,7.0
2022-03-03,JetBlue Airways,BOS,LAX,600,944,2611.0,0.#0,0.0,0.0,14.0,363.0,0.0
2022-06-12,Alaska Airlines Inc.,PDX,BUR,855,1105,817.0,0.0,0.0,-1.0,19.0,116.0,2.0
2022-03-16,Southwest Airlines Co.,BNA,FLL,2110,20,793.0,12.0,0.0,0.0,11.0,113.0,12.0
2022-03-01,United Air Lines Inc.,SAT,DEN,915,1035,794.0,0.0,0.0,-1.0,12.0,115.0,0.0
2022-03-09,United Air Lines Inc.,TPA,EWR,945,1227,997.0,10.0,0.0,0.0,6.0,120.0,0.0
2022-04-18,American Airlines Inc.,AUS,CLT,1345,1728,1032.0,6.0,0.0,0.0,15.0,130.0,0.0
2022-02-15,United Air Lines Inc.,RSW,IAH,1145,1325,861.0,0.0,0.0,-1.0,9.0,130.0,0.0
2022-03-09,Southwest Airlines Co.,HRL,HOU,640,745,277.0,0.0,0.0,-1.0,7.0,42.0,0.0
2022-06-17,Horizon Air,GEG,SEA,2050,2201,224.0,0.0,0.0,-1.0,9.0,49.0,0.0
